FT   variation       4428
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5465
FT                   /colour=2
FT                   /gene=yigL
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       102
FT                   /colour=2
FT                   /gene=dapE_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1591
FT                   /colour=2
FT                   /gene=pyrF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3828
FT                   /colour=2
FT                   /gene=coaD
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1039
FT                   /colour=2
FT                   /gene=group_3747
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2345
FT                   /colour=2
FT                   /gene=group_4194
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3566
FT                   /colour=2
FT                   /gene=group_126
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5425
FT                   /colour=2
FT                   /gene=pcpR_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       580
FT                   /colour=2
FT                   /gene=ydiB_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3252
FT                   /colour=10
FT                   /gene=group_639
FT                   /taxa="573.12859 573.12860"
FT   variation       1791
FT                   /colour=2
FT                   /gene=nuoB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3687
FT                   /colour=10
FT                   /gene=group_1227
FT                   /taxa="573.12860 573.12862"
FT   variation       1471
FT                   /colour=2
FT                   /gene=dgcP
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5126
FT                   /colour=2
FT                   /gene=ycbV
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5939
FT                   /colour=4
FT                   /gene=group_985
FT                   /taxa="573.12859"
FT   variation       5887
FT                   /colour=4
FT                   /gene=group_879
FT                   /taxa="573.12859"
FT   variation       362
FT                   /colour=10
FT                   /gene=group_1550
FT                   /taxa="573.12860 573.12862"
FT   variation       5053
FT                   /colour=2
FT                   /gene=iscX
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       448
FT                   /colour=2
FT                   /gene=glpP
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       659
FT                   /colour=2
FT                   /gene=ybbJ
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1848
FT                   /colour=2
FT                   /gene=nudK_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3951
FT                   /colour=2
FT                   /gene=nikB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       616
FT                   /colour=2
FT                   /gene=rcnA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1370
FT                   /colour=2
FT                   /gene=betI_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3908
FT                   /colour=2
FT                   /gene=bcsQ_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1730
FT                   /colour=2
FT                   /gene=glk
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4893
FT                   /colour=4
FT                   /gene=group_558
FT                   /taxa="573.12859"
FT   variation       4887
FT                   /colour=4
FT                   /gene=group_552
FT                   /taxa="573.12859"
FT   variation       4818
FT                   /colour=2
FT                   /gene=mpl
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3047
FT                   /colour=2
FT                   /gene=hoxN
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5255
FT                   /colour=2
FT                   /gene=gyrB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1251
FT                   /colour=2
FT                   /gene=serC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2021
FT                   /colour=10
FT                   /gene=group_1635
FT                   /taxa="573.12860 573.12862"
FT   variation       3064
FT                   /colour=2
FT                   /gene=hypB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1987
FT                   /colour=10
FT                   /gene=ymoA
FT                   /taxa="573.12859 573.12860"
FT   variation       55
FT                   /colour=2
FT                   /gene=mmsB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3003
FT                   /colour=2
FT                   /gene=hdfR_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3162
FT                   /colour=2
FT                   /gene=ygdR_3
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1724
FT                   /colour=2
FT                   /gene=mntH
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2541
FT                   /colour=2
FT                   /gene=group_6046
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1946
FT                   /colour=2
FT                   /gene=dctA_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5149
FT                   /colour=10
FT                   /gene=sorM
FT                   /taxa="573.12860 573.12862"
FT   variation       2045
FT                   /colour=4
FT                   /gene=group_926
FT                   /taxa="573.12859"
FT   variation       4178
FT                   /colour=2
FT                   /gene=pdhR
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4712
FT                   /colour=2
FT                   /gene=group_3838
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5441
FT                   /colour=2
FT                   /gene=wzyE
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4714
FT                   /colour=2
FT                   /gene=group_5317
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5803
FT                   /colour=4
FT                   /gene=group_1978
FT                   /taxa="573.12862"
FT   variation       4373
FT                   /colour=2
FT                   /gene=group_99
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1643
FT                   /colour=4
FT                   /gene=group_304
FT                   /taxa="573.12860"
FT   variation       469
FT                   /colour=10
FT                   /gene=soj
FT                   /taxa="573.12860 573.12862"
FT   variation       3533
FT                   /colour=2
FT                   /gene=lldR_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3522
FT                   /colour=2
FT                   /gene=yhaK
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3216
FT                   /colour=2
FT                   /gene=group_3419
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4319
FT                   /colour=2
FT                   /gene=group_3186
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1197
FT                   /colour=2
FT                   /gene=nfsA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       195
FT                   /colour=2
FT                   /gene=group_3031
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4713
FT                   /colour=4
FT                   /gene=group_536
FT                   /taxa="573.12859"
FT   variation       75
FT                   /colour=10
FT                   /gene=group_1407
FT                   /taxa="573.12860 573.12862"
FT   variation       1031
FT                   /colour=2
FT                   /gene=proV
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2839
FT                   /colour=2
FT                   /gene=oppC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4435
FT                   /colour=2
FT                   /gene=group_5298
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3654
FT                   /colour=10
FT                   /gene=group_1260
FT                   /taxa="573.12860 573.12862"
FT   variation       6148
FT                   /colour=4
FT                   /gene=group_1893
FT                   /taxa="573.12860"
FT   variation       5069
FT                   /colour=2
FT                   /gene=xylE
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1434
FT                   /colour=2
FT                   /gene=potA_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       520
FT                   /colour=2
FT                   /gene=psiF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4509
FT                   /colour=2
FT                   /gene=ybdL
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       748
FT                   /colour=4
FT                   /gene=group_373
FT                   /taxa="573.12859"
FT   variation       4659
FT                   /colour=2
FT                   /gene=sacX
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       6073
FT                   /colour=10
FT                   /gene=group_1851
FT                   /taxa="573.12860 573.12862"
FT   variation       854
FT                   /colour=2
FT                   /gene=galM
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       147
FT                   /colour=2
FT                   /gene=ygbN
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       745
FT                   /colour=4
FT                   /gene=group_370
FT                   /taxa="573.12859"
FT   variation       4993
FT                   /colour=2
FT                   /gene=nudK_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2971
FT                   /colour=10
FT                   /gene=group_1187
FT                   /taxa="573.12860 573.12862"
FT   variation       1564
FT                   /colour=2
FT                   /gene=benM_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5000
FT                   /colour=2
FT                   /gene=tmcA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4909
FT                   /colour=10
FT                   /gene=group_1707
FT                   /taxa="573.12860 573.12862"
FT   variation       6004
FT                   /colour=4
FT                   /gene=group_1509
FT                   /taxa="573.12860"
FT   variation       4966
FT                   /colour=2
FT                   /gene=yfeY
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5677
FT                   /colour=2
FT                   /gene=group_3893
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4093
FT                   /colour=2
FT                   /gene=group_4261
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       829
FT                   /colour=4
FT                   /gene=cutD_2
FT                   /taxa="573.12859"
FT   variation       2493
FT                   /colour=2
FT                   /gene=dat
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       610
FT                   /colour=2
FT                   /gene=atl
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1
FT                   /colour=4
FT                   /gene=group_1176
FT                   /taxa="573.12860"
FT   variation       444
FT                   /colour=2
FT                   /gene=gatC_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5903
FT                   /colour=4
FT                   /gene=group_910
FT                   /taxa="573.12859"
FT   variation       1204
FT                   /colour=2
FT                   /gene=ybjO
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3798
FT                   /colour=2
FT                   /gene=tpiA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5948
FT                   /colour=2
FT                   /gene=coaA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5104
FT                   /colour=2
FT                   /gene=phnN
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3400
FT                   /colour=2
FT                   /gene=dusB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3157
FT                   /colour=2
FT                   /gene=fucU
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3587
FT                   /colour=2
FT                   /gene=ureE
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5997
FT                   /colour=4
FT                   /gene=group_1516
FT                   /taxa="573.12860"
FT   variation       3559
FT                   /colour=2
FT                   /gene=dhaL
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4380
FT                   /colour=2
FT                   /gene=group_4413
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       6037
FT                   /colour=10
FT                   /gene=group_1819
FT                   /taxa="573.12860 573.12862"
FT   variation       3119
FT                   /colour=2
FT                   /gene=cysJ
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4803
FT                   /colour=4
FT                   /gene=rafB_2
FT                   /taxa="573.12859"
FT   variation       4337
FT                   /colour=2
FT                   /gene=dnaT
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3650
FT                   /colour=2
FT                   /gene=group_2918
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       506
FT                   /colour=2
FT                   /gene=tauD
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5736
FT                   /colour=2
FT                   /gene=dcuB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3771
FT                   /colour=2
FT                   /gene=group_2619
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5545
FT                   /colour=10
FT                   /gene=traI
FT                   /taxa="573.12859 573.12862"
FT   variation       5889
FT                   /colour=4
FT                   /gene=group_877
FT                   /taxa="573.12859"
FT   variation       4884
FT                   /colour=4
FT                   /gene=hsdM
FT                   /taxa="573.12859"
FT   variation       4956
FT                   /colour=2
FT                   /gene=group_3882
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2102
FT                   /colour=10
FT                   /gene=group_1333
FT                   /taxa="573.12860 573.12862"
FT   variation       3837
FT                   /colour=2
FT                   /gene=group_3530
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1745
FT                   /colour=2
FT                   /gene=fadI
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5579
FT                   /colour=4
FT                   /gene=traV
FT                   /taxa="573.12859"
FT   variation       757
FT                   /colour=4
FT                   /gene=group_379
FT                   /taxa="573.12859"
FT   variation       2449
FT                   /colour=2
FT                   /gene=hpxW
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4427
FT                   /colour=2
FT                   /gene=sucA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2197
FT                   /colour=2
FT                   /gene=group_4372
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5231
FT                   /colour=2
FT                   /gene=atpC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       117
FT                   /colour=2
FT                   /gene=rhtB_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4125
FT                   /colour=2
FT                   /gene=fhuB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4530
FT                   /colour=2
FT                   /gene=group_5248
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5599
FT                   /colour=4
FT                   /gene=group_1788
FT                   /taxa="573.12860"
FT   variation       1457
FT                   /colour=2
FT                   /gene=cydB_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3623
FT                   /colour=2
FT                   /gene=group_5558
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1367
FT                   /colour=2
FT                   /gene=ycdY
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       197
FT                   /colour=2
FT                   /gene=murQ_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5476
FT                   /colour=2
FT                   /gene=tatB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1147
FT                   /colour=4
FT                   /gene=group_728
FT                   /taxa="573.12859"
FT   variation       3740
FT                   /colour=10
FT                   /gene=pldh-t
FT                   /taxa="573.12860 573.12862"
FT   variation       1302
FT                   /colour=2
FT                   /gene=helD
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2403
FT                   /colour=4
FT                   /gene=mshA_1
FT                   /taxa="573.12859"
FT   variation       4453
FT                   /colour=2
FT                   /gene=ybfE
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2466
FT                   /colour=10
FT                   /gene=cdhR_2
FT                   /taxa="573.12860 573.12862"
FT   variation       2025
FT                   /colour=10
FT                   /gene=group_285
FT                   /taxa="573.12859 573.12862"
FT   variation       5085
FT                   /colour=2
FT                   /gene=acpS
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5041
FT                   /colour=2
FT                   /gene=group_3903
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4644
FT                   /colour=2
FT                   /gene=cadA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4451
FT                   /colour=2
FT                   /gene=seqA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1396
FT                   /colour=2
FT                   /gene=rpmF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4846
FT                   /colour=2
FT                   /gene=ridA_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3109
FT                   /colour=2
FT                   /gene=ispD
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3779
FT                   /colour=2
FT                   /gene=yahK
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4863
FT                   /colour=2
FT                   /gene=lptG
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2759
FT                   /colour=2
FT                   /gene=glpR_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1699
FT                   /colour=4
FT                   /gene=group_755
FT                   /taxa="573.12859"
FT   variation       8
FT                   /colour=2
FT                   /gene=group_3296
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       519
FT                   /colour=2
FT                   /gene=phoA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5905
FT                   /colour=4
FT                   /gene=nemR_2
FT                   /taxa="573.12859"
FT   variation       4267
FT                   /colour=10
FT                   /gene=citB_2
FT                   /taxa="573.12860 573.12862"
FT   variation       3737
FT                   /colour=10
FT                   /gene=doxA
FT                   /taxa="573.12860 573.12862"
FT   variation       6067
FT                   /colour=4
FT                   /gene=umuC_3
FT                   /taxa="573.12860"
FT   variation       5171
FT                   /colour=2
FT                   /gene=malF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4728
FT                   /colour=10
FT                   /gene=group_1697
FT                   /taxa="573.12860 573.12862"
FT   variation       5507
FT                   /colour=4
FT                   /gene=group_1681
FT                   /taxa="573.12860"
FT   variation       2207
FT                   /colour=2
FT                   /gene=znuC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       918
FT                   /colour=2
FT                   /gene=dinG
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3738
FT                   /colour=10
FT                   /gene=group_1202
FT                   /taxa="573.12860 573.12862"
FT   variation       1874
FT                   /colour=2
FT                   /gene=group_5697
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       743
FT                   /colour=4
FT                   /gene=group_368
FT                   /taxa="573.12859"
FT   variation       122
FT                   /colour=4
FT                   /gene=wcaJ
FT                   /taxa="573.12862"
FT   variation       5786
FT                   /colour=10
FT                   /gene=group_295
FT                   /taxa="573.12859 573.12862"
FT   variation       2187
FT                   /colour=2
FT                   /gene=pphA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2002
FT                   /colour=2
FT                   /gene=copD
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4735
FT                   /colour=10
FT                   /gene=fimC_2
FT                   /taxa="573.12860 573.12862"
FT   variation       2091
FT                   /colour=10
FT                   /gene=group_1415
FT                   /taxa="573.12860 573.12862"
FT   variation       4266
FT                   /colour=10
FT                   /gene=citA_2
FT                   /taxa="573.12860 573.12862"
FT   variation       6126
FT                   /colour=4
FT                   /gene=group_11
FT                   /taxa="573.12860"
FT   variation       4867
FT                   /colour=2
FT                   /gene=iolB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2184
FT                   /colour=2
FT                   /gene=rsmF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1938
FT                   /colour=2
FT                   /gene=yegS
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5002
FT                   /colour=2
FT                   /gene=purC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2696
FT                   /colour=2
FT                   /gene=ydhP_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5116
FT                   /colour=2
FT                   /gene=fdhF_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1774
FT                   /colour=2
FT                   /gene=group_5240
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3387
FT                   /colour=10
FT                   /gene=group_1277
FT                   /taxa="573.12860 573.12862"
FT   variation       3353
FT                   /colour=10
FT                   /gene=oprD
FT                   /taxa="573.12860 573.12862"
FT   variation       963
FT                   /colour=2
FT                   /gene=ybjG
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1770
FT                   /colour=2
FT                   /gene=hisJ_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1248
FT                   /colour=2
FT                   /gene=focA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2791
FT                   /colour=2
FT                   /gene=thpA_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1446
FT                   /colour=2
FT                   /gene=icd
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       525
FT                   /colour=2
FT                   /gene=yaiA
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1151
FT                   /colour=4
FT                   /gene=group_724
FT                   /taxa="573.12859"
FT   variation       4685
FT                   /colour=2
FT                   /gene=gcvA_3
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5658
FT                   /colour=2
FT                   /gene=dtnK
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3430
FT                   /colour=2
FT                   /gene=rplM
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3338
FT                   /colour=2
FT                   /gene=pepP
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4673
FT                   /colour=2
FT                   /gene=ddpF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1502
FT                   /colour=10
FT                   /gene=ydjE_3
FT                   /taxa="573.12860 573.12862"
FT   variation       5875
FT                   /colour=4
FT                   /gene=group_841
FT                   /taxa="573.12859"
FT   variation       4826
FT                   /colour=2
FT                   /gene=group_3746
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4109
FT                   /colour=2
FT                   /gene=pyrH
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1980
FT                   /colour=10
FT                   /gene=ccdB
FT                   /taxa="573.12859 573.12860"
FT   variation       4635
FT                   /colour=2
FT                   /gene=smf-1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2009
FT                   /colour=10
FT                   /gene=aqpZ_2
FT                   /taxa="573.12860 573.12862"
FT   variation       4840
FT                   /colour=2
FT                   /gene=licH_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4389
FT                   /colour=2
FT                   /gene=betB_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1414
FT                   /colour=2
FT                   /gene=group_2506
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       884
FT                   /colour=2
FT                   /gene=proY_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2502
FT                   /colour=2
FT                   /gene=pqqC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       372
FT                   /colour=10
FT                   /gene=group_1560
FT                   /taxa="573.12860 573.12862"
FT   variation       4633
FT                   /colour=2
FT                   /gene=group_5022
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5343
FT                   /colour=2
FT                   /gene=cpxR
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       3324
FT                   /colour=2
FT                   /gene=group_3476
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5096
FT                   /colour=2
FT                   /gene=phnF
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2110
FT                   /colour=2
FT                   /gene=rluA_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1098
FT                   /colour=10
FT                   /gene=group_301
FT                   /taxa="573.12860 573.12862"
FT   variation       4431
FT                   /colour=2
FT                   /gene=sdhC
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5942
FT                   /colour=4
FT                   /gene=rbsA_7
FT                   /taxa="573.12859"
FT   variation       1530
FT                   /colour=4
FT                   /gene=astD_3
FT                   /taxa="573.12862"
FT   variation       693
FT                   /colour=10
FT                   /gene=group_1146
FT                   /taxa="573.12860 573.12862"
FT   variation       3376
FT                   /colour=10
FT                   /gene=group_1272
FT                   /taxa="573.12860 573.12862"
FT   variation       3392
FT                   /colour=10
FT                   /gene=group_1282
FT                   /taxa="573.12860 573.12862"
FT   variation       680
FT                   /colour=4
FT                   /gene=group_411
FT                   /taxa="573.12859"
FT   variation       4971
FT                   /colour=2
FT                   /gene=group_3824
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4006
FT                   /colour=2
FT                   /gene=glgC_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2789
FT                   /colour=2
FT                   /gene=group_5577
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4309
FT                   /colour=2
FT                   /gene=serB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       5497
FT                   /colour=4
FT                   /gene=srlR_6
FT                   /taxa="573.12860"
FT   variation       258
FT                   /colour=2
FT                   /gene=astA_1
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1007
FT                   /colour=4
FT                   /gene=group_689
FT                   /taxa="573.12859"
FT   variation       4326
FT                   /colour=2
FT                   /gene=group_3605
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       316
FT                   /colour=2
FT                   /gene=dapL
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4465
FT                   /colour=2
FT                   /gene=asnB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4587
FT                   /colour=4
FT                   /gene=gsiD_3
FT                   /taxa="573.12859"
FT   variation       1497
FT                   /colour=2
FT                   /gene=msrB
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1678
FT                   /colour=4
FT                   /gene=group_1358
FT                   /taxa="573.12860"
FT   variation       494
FT                   /colour=2
FT                   /gene=lptB_2
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2287
FT                   /colour=4
FT                   /gene=group_1320
FT                   /taxa="573.12860"
FT   variation       1311
FT                   /colour=2
FT                   /gene=tusE
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       4610
FT                   /colour=10
FT                   /gene=fcuA
FT                   /taxa="573.12859 573.12860"
FT   variation       2454
FT                   /colour=10
FT                   /gene=phnO
FT                   /taxa="573.12860 573.12862"
FT   variation       2082
FT                   /colour=10
FT                   /gene=group_1424
FT                   /taxa="573.12860 573.12862"
FT   variation       669
FT                   /colour=2
FT                   /gene=selU
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       2668
FT                   /colour=2
FT                   /gene=rsxG
FT                   /taxa="573.12859 573.12860 573.12862"
FT   variation       1008
FT                   /colour=4
FT                   /gene=group_690
FT                   /taxa="573.12859"
FT   variation       2407
FT                   /colour=4
FT                   /gene=frmA_2
FT                   /taxa="573.12860"
FT   variation       5611
FT                   /colour=10
FT                   /gene=traM
FT                   /taxa="573.12859 573.12862"
FT   variation       571
FT                   /colour=2
